run,model,metric,value
88,MF,MAE,0.0881237778192036
88,MF,L0,0.0
89,MF,MAE,0.07902484101621886
89,MF,L0,0.14285714285714285
90,MF,MAE,0.12028916696664635
90,MF,L0,0.14285714285714285
91,MF,MAE,0.169548039098726
91,MF,L0,0.14285714285714285
92,MF,MAE,0.13456229482357998
92,MF,L0,0.2857142857142857
93,MF,MAE,0.04867297419501857
93,MF,L0,0.0
94,MF,MAE,0.07757181492368087
94,MF,L0,0.0
95,MF,MAE,0.09637652279033822
95,MF,L0,0.0
96,MF,MAE,0.04189793592310598
96,MF,L0,0.0
97,MF,MAE,0.05268324610300443
97,MF,L0,0.0
98,MF,MAE,0.08829974673864237
98,MF,L0,0.0
99,MF,MAE,0.037468541392734644
99,MF,L0,0.0
0,VHF,MAE,1.2946869924424151
0,VHF,L0,0.7142857142857143
1,VHF,MAE,2.0498646364594344
1,VHF,L0,1.5714285714285714
2,VHF,MAE,2.3200406529996243
2,VHF,L0,2.2857142857142856
3,VHF,MAE,2.4769175612156733
3,VHF,L0,2.2857142857142856
4,VHF,MAE,2.071281463364355
4,VHF,L0,1.5714285714285714
5,VHF,MAE,2.364993195813352
5,VHF,L0,2.5714285714285716
6,VHF,MAE,1.936356055577033
6,VHF,L0,1.2857142857142858
7,VHF,MAE,2.4030489611059496
7,VHF,L0,2.142857142857143
8,VHF,MAE,1.9940724866721065
8,VHF,L0,1.2857142857142858
9,VHF,MAE,1.762992345009874
9,VHF,L0,1.1428571428571428
10,VHF,MAE,1.8806695385687373
10,VHF,L0,1.8571428571428572
11,VHF,MAE,1.984182061233655
11,VHF,L0,1.4285714285714286
12,VHF,MAE,2.0490643778781243
12,VHF,L0,1.2857142857142858
13,VHF,MAE,2.454553047145603
13,VHF,L0,2.2857142857142856
14,VHF,MAE,1.5545932498211326
14,VHF,L0,0.7142857142857143
15,VHF,MAE,2.3037271114942652
15,VHF,L0,2.142857142857143
16,VHF,MAE,1.914581887972978
16,VHF,L0,1.4285714285714286
17,VHF,MAE,1.9035130858356444
17,VHF,L0,1.1428571428571428
18,VHF,MAE,2.1196846875225908
18,VHF,L0,2.2857142857142856
19,VHF,MAE,1.8637099211559427
19,VHF,L0,1.4285714285714286
20,VHF,MAE,2.05682599493893
